,,,,,,,,
,020.000.3801.00,Vacuna B.C.G. suspensión inyectable,"Cada dosis de 0.1 ml de la suspensión reconstituida de bacilos atenuados contiene la cepa: Francesa 1173P2 200 000-500 000 UFC
o Danesa 1331 200 000-300 000 UFC o Glaxo*
107 800 000-3 200 000 UFC o Tokio 172 200
000-3 000 000 UFC o Montreal 200 000 3 200
000 UFC o Moscow 200 000- 1 000 000 UFC
Envase con frasco ámpula o ampolleta con liofilizado para 5 dosis y ampolletas con diluyente de 0.5 ml.",,,,,
,010.000.3407.00,Naproxeno tableta,Cada tableta contiene: Naproxeno 250 mg. Envase con 30 tabletas.,,,,,
,010.000.1939.00,Cefalexina tableta o cápsula,Cada tableta o cápsula contiene: Cefalexina monohidratada equivalente a 500 mg. de cefalexina. Envase con 20 tabletas o cápsulas.,,,,,
,010.000.1926.00,Dicloxacilina cápsula o comprimido,Cada cápsula o comprimido contiene: Dicloxacilina sódica 500 mg. Envase con 20 cápsulas o comprimidos.,,,,,
,010.000.5501.00,Diclofenaco solución inyectable,Cada ampolleta contiene: Diclofenaco sódico 75 mg. Envase con 2 ampolletas con 3 ml.,,,,,
,010.000.1096.00,Bromocriptina tableta,Cada tableta contiene: Mesilato de bromocriptina equivalente a 2.5 mg. de bromocriptina. Envase con 14 tabletas.,,,,,
,010.000.1093.00,Danazol cápsula o comprimido,Cada cápsula o comprimido contiene: Danazol 100 mg. Envase con 50 cápsulas o comprimidos.,,,,,
,010.000.3044.00,Medroxiprogesterona,Cada tableta contiene: Acetato de,,,,,
,010.000.3417.00,Diclofenaco cápsula o gragea de liberación prolongada,Cada gragea contiene: Diclofenaco sódico 100 mg. Envase con 20 cápsulas o grageas.,,,,,
,010.000.1561.00,Metronidazol óvulo o tableta vaginal,Cada óvulo o tableta contiene: Metronidazol 500 mg. Envase con 10 óvulos o tabletas.,,,,,
,010.000.1566.00,Nistatina óvulo o tableta vaginal,Cada óvulo o tableta contiene: Nistatina 100 000 UI Envase con 12 óvulos o tabletas.,,,,,
,010.000.1308.00,Metronidazol tableta,Cada tableta contiene: Metronidazol 500 mg. Envase con 20 tabletas.,,,,,
,010.000.1308.01,Metronidazol tableta,Cada tableta contiene: Metronidazol 500 mg. Envase con 30 tabletas.,,,,,
,010.000.1940.00,Doxiciclina cápsula o tableta,Cada cápsula o tableta contiene: Hiclato de doxiciclina equivalente a 100 mg. de doxicilina. Envase con 10 cápsulas o tabletas.,,,,,
,010.000.0109.00,"Metamizol sódico, solución inyectable",Cada ampolleta contiene: Metamizol sódico 1 g Envase con 3 ampolletas con 2 ml.,,,,,
,010.000.3508.00,Desogestrel y etinilestradiol tableta,Cada tableta contiene: Desogestrel 0.15 mg. Etinilestradiol 0.03 mg. Envase con 28 tabletas. (21 con hormonales y 7 sin hormonales).,,,,,
,010.000.3507.00,Levonorgestrel y etinilestradiol gragea,Cada gragea contiene: Levonorgestrel 0.15 mg. Etinilestradiol 0.03 mg. Envase con 28 grageas. (21 con hormonales y 7 sin hormonales),,,,,
,010.000.3506.00,Noretisterona y etinilestradiol tableta o gragea,"Cada tableta o gragea contiene: Norestisterona
0.400 mg. Etinilestradiol 0.035 mg. Envase con 28 tabletas o grageas. (21 tabletas con hormonales y 7 sin hormonales)",,,,,
,010.000.3515.00,Noretisterona y estradiol solución inyectable,Cada ampolleta o jeringa contiene: Enantato  de noretisterona 50 mg. Valerato de estradiol 5 mg. Envase con una ampolleta o jeringa con un ml.,,,,,
,010.000.3417.00,Diclofenaco cápsula o gragea de liberación prolongada,Cada gragea contiene: Diclofenaco sódico 100 mg. Envase con 20 cápsulas o grageas.,,,,,
,010.000.5501.00,Diclofenaco solución inyectable,Cada ampolleta contiene: Diclofenaco sódico 75 mg. Envase con 2 ampolletas con 3 ml.,,,,,
,010.000.2208.00,Levonorgestrel polvo,El dispositivo con polvo contiene: Levonorgestrel (micronizado) 52 mg. Envase con un dispositivo.,,,,,
,010.000.1093.00,Danazol cápsula o comprimido,Cada cápsula o comprimido contiene: Danazol 100 mg. Envase con 50 cápsulas o comprimidos.,,,,,
,010.000.1939.00,Cefalexina tableta o cápsula,Cada tableta o cápsula contiene: Cefalexina monohidratada equivalente a 500 mg. de cefalexina. Envase con 20 tabletas o cápsulas.,,,,,
,010.000.4255.00,Ciprofloxacino cápsula o tableta,Cada cápsula o tableta contiene: Clorhidrato de ciprofloxacino monohidratado equivalente a 250 mg. de ciprofloxacino. Envase con 8 cápsulas o tabletas.,,,,,
,010.000.1940.00,Doxiciclina cápsula o tableta,Cada cápsula o tableta contiene: Hiclato de doxiciclina equivalente a 100 mg. de doxicilina. Envase con 10 cápsulas o tabletas.,,,,,
,010.000.1972.00,Eritromicina suspensión oral,Cada 5 ml contienen: Estearato o etilsuccinato o estolato de eritromicina equivalente a 250 mg. de eritromicina. Envase con polvo para 100 ml y dosificador.,,,,,
,010.000.1911.00,Nitrofurantoina cápsula,Cada cápsula contiene: Nitrofurantoína 100 mg. Envase con 40 cápsulas.,,,,,
,010.000.1903.00,Trimetoprima- sulfametoxazol comprimido o tableta,Cada comprimido o tableta contiene: Trimetoprima 80 mg. y Sulfametoxazol 400 mg. Envase con 20 comprimidos o tabletas.,,,,,
,010.000.1904.00,Trimetoprima- sulfametoxazol suspensión oral,Cada 5 ml contienen: Trimetoprima 40 mg. Sulfametoxazol 200 mg. Envase con 120 ml y dosificador.,,,,,
,010.000.1937.00,Ceftriaxona solución inyectable,Cada frasco ámpula con polvo contiene: Ceftriaxona sódica equivalente a 1 g de ceftriaxona. Envase con un frasco ámpula y 10 ml de diluyente.,,,,,
,010.000.5302.00,Nitrofurantoina suspensión oral,Cada 100 ml contienen: Nitrofurantoina 500 mg. Envase con 120 ml (25 mg./5 ml).,,,,,
,010.000.1940.00,Doxiciclina cápsula o tableta,Cada cápsula o tableta contiene: Hiclato de doxiciclina equivalente a 100 mg. de doxicilina. Envase con 10 cápsulas o tabletas.,,,,,
,010.000.1972.00,Eritromicina suspensión oral,Cada 5 ml contienen: Estearato o etilsuccinato o estolato de eritromicina equivalente a 250 mg. de eritromicina. Envase con polvo para 100 ml y dosificador.,,,,,
,010.000.1911.00,Nitrofurantoina cápsula,Cada cápsula contiene: Nitrofurantoína 100 mg. Envase con 40 cápsulas.,,,,,
,010.000.1903.00,Trimetoprima- sulfametoxazol comprimido o tableta,Cada comprimido o tableta contiene: Trimetoprima 80 mg. y Sulfametoxazol 400 mg. Envase con 20 comprimidos o tabletas.,,,,,
,010.000.1561.00,Metronidazol óvulo o tableta vaginal,Cada óvulo o tableta contiene: Metronidazol 500 mg. Envase con 10 óvulos o tabletas.,,,,,
,010.000.1308.00,Metronidazol tableta,Cada tableta contiene: Metronidazol 500 mg. Envase con 20 tabletas.,,,,,
,010.000.1308.01,Metronidazol tableta,Cada tableta contiene: Metronidazol 500 mg. Envase con 30 tabletas.,,,,,
,010.000.2191.00,Vitamina a cápsula,Cada cápsula contiene: Vitamina A 50 000 UI Envase con 40 cápsulas.,,,,,
,010.000.3407.00,Naproxeno tableta,Cada tableta contiene: Naproxeno 250 mg. Envase con 30 tabletas.,,,,,
,010.000.1562.00,Nitrofural óvulo,Cada óvulo contiene: Nitrofural 6 mg. Envase con 6 óvulos.,,,,,
,010.000.2133.00,Clindamicina cápsula,Cada cápsula contiene: Clorhidrato de clindamicina equivalente a 300 mg. de clindamicina. Envase con 16 cápsulas.,,,,,
,010.000.1973.00,Clindamicina solución inyectable,Cada ampolleta contiene: Fosfato de clindamicina equivalente a 300 mg. de clindamicina. Envase ampolleta con 2 ml.,,,,,
,010.000.1940.00,Doxiciclina cápsula o tableta,Cada cápsula o tableta contiene: Hiclato de doxiciclina equivalente a 100 mg. de doxicilina. Envase con 10 cápsulas o tabletas.,,,,,
,010.000.1903.00,Trimetoprima- sulfametoxazol comprimido o tableta,Cada comprimido o tableta contiene: Trimetoprima 80 mg. y Sulfametoxazol 400 mg. Envase con 20 comprimidos o tabletas.,,,,,
,,,,,,,,
,,,,,,,,
,010.000.1561.00,Metronidazol óvulo o tableta vaginal,Cada óvulo o tableta contiene: Metronidazol 500 mg. Envase con 10 óvulos o tabletas.,,,,,
,,,,,,,,
,010.000.1308.00,Metronidazol tableta,Cada tableta contiene: Metronidazol 500 mg. Envase con 20 tabletas.,,,,,
,010.000.1308.01,Metronidazol tableta,Cada tableta contiene: Metronidazol 500 mg. Envase con 30 tabletas.,,,,,
,,,,,,,,
,010.000.2191.00,Vitamina a cápsula,Cada cápsula contiene: Vitamina A 50 000 UI Envase con 40 cápsulas.,,,,,
,,,,,,,,
,010.000.3407.00,Naproxeno tableta,Cada tableta contiene: Naproxeno 250 mg. Envase con 30 tabletas.,,,,,
,,,,,,,,
,010.000.1562.00,Nitrofural óvulo,Cada óvulo contiene: Nitrofural 6 mg. Envase con 6 óvulos.,,,,,
,,,,,,,,
,010.000.2133.00,Clindamicina cápsula,Cada cápsula contiene: Clorhidrato de clindamicina equivalente a 300 mg. de clindamicina. Envase con 16 cápsulas.,,,,,
,,,,,,,,
,,,,,,,,
,010.000.1973.00,Clindamicina solución inyectable,Cada ampolleta contiene: Fosfato de clindamicina equivalente a 300 mg. de clindamicina. Envase ampolleta con 2 ml.,,,,,
,010.000.2707.00,Ácido ascórbico tableta,Cada tableta contiene: Ácido ascórbico 100 mg. Envase con 20 tabletas.,,,,,
,010.000.5383.00,Multivitaminas (polivitaminas) y minerales jarabe,Frasco de 240 ml y dosificador,,,,,
,010.000.1098.00,"Vitaminas A ,C y D Solución","Cada ml contiene: Palmitato de Retinol 7000 a 9000 UI Ácido ascórbico 80 a 125 mg.
Colecalciferol 1400 a 1800 UI Envase con 15 ml.",,,,,
,010.000.2191.00,Vitamina a cápsula,Cada cápsula contiene: Vitamina A 50 000 UI Envase con 40 cápsulas.,,,,,
,010.000.2739.00,Dieta polimérica a base de caseinato de calcio polvo,Envase con 400 - 454 gramos con o sin sabor.,,,,,
,030.000.0011.00,Sucedáneo de leche humana de término polvo,"Envase con 400 a 454 g y medida de 3.87 a
4.50 g",,,,,
,010.000.5383.00,Multivitaminas (polivitaminas) y minerales jarabe,Frasco de 240 ml y dosificador,,,,,
,010.000.1098.00,"Vitaminas A ,C y D Solución","Cada ml contiene: Palmitato de Retinol 7000 a 9000 UI Ácido ascórbico 80 a 125 mg.
Colecalciferol 1400 a 1800 UI Envase con 15 ml.",,,,,
,010.000.2739.00,Dieta polimérica a base de caseinato de calcio polvo,Envase con 400 - 454 gramos con o sin sabor.,,,,,
,030.000.0011.00,Sucedáneo de leche humana de término polvo,"Envase con 400 a 454 g y medida de 3.87 a
4.50 g",,,,,
,010.000.5383.00,Multivitaminas (polivitaminas) y minerales jarabe,Frasco de 240 ml y dosificador,,,,,
,,,,,,,,
,,,,,,,,
,010.000.1098.00,"Vitaminas A ,C y D Solución","Cada ml contiene: Palmitato de Retinol 7000 a 9000 UI Ácido ascórbico 80 a 125 mg.
Colecalciferol 1400 a 1800 UI Envase con 15 ml.",,,,,
,,,,,,,,
,,,,,,,,
,010.000.2739.00,Dieta polimérica a base de caseinato de calcio polvo,Envase con 400 - 454 gramos con o sin sabor.,,,,,
,,,,,,,,
,010.000.5383.00,Multivitaminas (polivitaminas) y minerales jarabe,Frasco de 240 ml y dosificador,,,,,
,010.000.1098.00,"Vitaminas A ,C y D Solución","Cada ml contiene: Palmitato de Retinol 7000 a 9000 UI Ácido ascórbico 80 a 125 mg.
Colecalciferol 1400 a 1800 UI Envase con 15 ml.",,,,,
,010.000.0104.00,Paracetamol tableta,Cada tableta contiene: Paracetamol 500 mg. Envase con 10 tabletas.,,,,,
,010.000.0105.00,Paracetamol supositorio,Cada supositorio contiene: Paracetamol 300 mg. Envase con 3 supositorios.,,,,,
,010.000.0106.00,Paracetamol solución oral,"Cada ml contiene: Paracetamol 100 mg. Envase con 15 ml, gotero calibrado a 0.5 y 1 ml, integrado o adjunto al envase que sirve de tapa.",,,,,
,010.000.0108.00,Metamizol sódico comprimido,Cada comprimido contiene: Metamizol sódico 500 mg. Metamizol sódico 500 mg. Envase con 10 comprimidos.,,,,,
,010.000.0109.00,"Metamizol sódico, solución inyectable",Cada ampolleta contiene: Metamizol sódico 1 g Envase con 3 ampolletas con 2 ml.,,,,,
,010.000.4241.00,Dexametasona solución inyectable,Cada frasco ámpula o ampolleta contiene: Fosfato sódico de dexametasona equivalente a 8 mg. de fosfato de dexametasona. Envase con un frasco ámpula o ampolleta con 2 ml.,,,,,
,010.000.0104.00,Paracetamol tableta,Cada tableta contiene: Paracetamol 500 mg. Envase con 10 tabletas.,,,,,
,010.000.0105.00,Paracetamol supositorio,Cada supositorio contiene: Paracetamol 300 mg. Envase con 3 supositorios.,,,,,
,010.000.0106.00,Paracetamol solución oral,"Cada ml contiene: Paracetamol 100 mg. Envase con 15 ml, gotero calibrado a 0.5 y 1 ml, integrado o adjunto al envase que sirve de tapa.",,,,,
,010.000.0108.00,Metamizol sódico comprimido,Cada comprimido contiene: Metamizol sódico 500 mg. Metamizol sódico 500 mg. Envase con 10 comprimidos.,,,,,
,010.000.0109.00,"Metamizol sódico, solución inyectable",Cada ampolleta contiene: Metamizol sódico 1 g Envase con 3 ampolletas con 2 ml.,,,,,
,010.000.2128.00,Amoxicilina cápsula,Cada cápsula contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxicilina. Envase con 12 cápsulas.,,,,,
,010.000.2128.01,Amoxicilina cápsula,Cada cápsula contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxicilina. Envase con 15 cápsulas.,,,,,
,010.000.2127.00,Amoxicilina suspensión oral,Cada frasco con polvo contiene: Amoxicilina trihidratada equivalente a 7.5 g de amoxicilina. Envase con polvo para 75 ml (500 mg./5 ml).,,,,,
,010.000.2230.00,Amoxicilina – acido clavulánico tableta,"Cada tableta contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxilina.
Clavulanato de potasio equivalente a 125 mg. de ácido clavulánico. Envase con 12 tabletas.",,,,,
,010.000.2230.01,Amoxicilina – acido clavulánico tableta,"Cada tableta contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxilina.
Clavulanato de potasio equivalente a 125 mg. de ácido clavulánico. Envase con 16 tabletas.",,,,,
,010.000.2129.00,Amoxicilina – acido clavulánico suspensión oral,"Cada frasco con polvo contiene: Amoxicilina trihidratada equivalente a 1.5 g de amoxicilina. Clavulanato de potasio equivalente a 375 mg. de ácido clavulánico. Envase con 60 ml, cada 5 ml con 125 mg. de amoxicilina y 31.25 mg. ácido clavulánico.",,,,,
,010.000.1939.00,Cefalexina tableta o cápsula,Cada tableta o cápsula contiene: Cefalexina monohidratada equivalente a 500 mg. de cefalexina. Envase con 20 tabletas o cápsulas.,,,,,
,010.000.4255.00,Ciprofloxacino cápsula o tableta,Cada cápsula o tableta contiene: Clorhidrato de ciprofloxacino monohidratado equivalente a 250 mg. de ciprofloxacino. Envase con 8 cápsulas o tabletas.,,,,,
,010.000.1971.00,Eritromicina cápsula o tableta,Cada cápsula o tableta contiene: Estearato de eritromicina equivalente a 500 mg. de eritromicina. Envase con 20 cápsulas o tabletas.,,,,,
,010.000.1972.00,Eritromicina suspensión oral,Cada 5 ml contienen: Estearato o etilsuccinato o estolato de eritromicina equivalente a 250 mg. de eritromicina. Envase con polvo para 100 ml y dosificador.,,,,,
,010.000.1903.00,Trimetoprima- sulfametoxazol comprimido o tableta,Cada comprimido o tableta contiene: Trimetoprima 80 mg. y Sulfametoxazol 400 mg. Envase con 20 comprimidos o tabletas.,,,,,
,010.000.1904.00,Trimetoprima- sulfametoxazol suspensión oral,Cada 5 ml contienen: Trimetoprima 40 mg. Sulfametoxazol 200 mg. Envase con 120 ml y dosificador.,,,,,
,010.000.0104.00,Paracetamol tableta,Cada tableta contiene: Paracetamol 500 mg. Envase con 10 tabletas.,,,,,
,010.000.0105.00,Paracetamol supositorio,Cada supositorio contiene: Paracetamol 300 mg. Envase con 3 supositorios.,,,,,
,010.000.0106.00,Paracetamol solución oral,"Cada ml contiene: Paracetamol 100 mg. Envase con 15 ml, gotero calibrado a 0.5 y 1 ml, integrado o adjunto al envase que sirve de tapa.",,,,,
,010.000.2128.00,Amoxicilina cápsula,Cada cápsula contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxicilina. Envase con 12 cápsulas.,,,,,
,010.000.2128.01,Amoxicilina cápsula,Cada cápsula contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxicilina. Envase con 15 cápsulas.,,,,,
,010.000.2127.00,Amoxicilina suspensión oral,Cada frasco con polvo contiene: Amoxicilina trihidratada equivalente a 7.5 g de amoxicilina. Envase con polvo para 75 ml (500 mg./5 ml).,,,,,
,010.000.2230.00,Amoxicilina – acido clavulánico tableta,"Cada tableta contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxilina.
Clavulanato de potasio equivalente a 125 mg. de ácido clavulánico. Envase con 12 tabletas.",,,,,
,010.000.2230.01,Amoxicilina – acido clavulánico tableta,"Cada tableta contiene: Amoxicilina trihidratada equivalente a 500 mg. de amoxilina.
Clavulanato de potasio equivalente a 125 mg. de ácido clavulánico. Envase con 16 tabletas.",,,,,
,010.000.2129.00,Amoxicilina – acido clavulánico suspensión oral,"Cada frasco con polvo contiene: Amoxicilina trihidratada equivalente a 1.5 g de amoxicilina. Clavulanato de potasio equivalente a 375 mg. de ácido clavulánico. Envase con 60 ml, cada 5 ml con 125 mg. de amoxicilina y 31.25 mg. ácido clavulánico.",,,,,
,010.000.1939.00,Cefalexina tableta o cápsula,Cada tableta o cápsula contiene: Cefalexina monohidratada equivalente a 500 mg. de cefalexina. Envase con 20 tabletas o cápsulas.,,,,,
,010.000.4255.00,Ciprofloxacino cápsula o tableta,Cada cápsula o tableta contiene: Clorhidrato de ciprofloxacino monohidratado equivalente a 250 mg. de ciprofloxacino. Envase con 8 cápsulas o tabletas.,,,,,
,010.000.1971.00,Eritromicina cápsula o tableta,Cada cápsula o tableta contiene: Estearato de eritromicina equivalente a 500 mg. de eritromicina. Envase con 20 cápsulas o tabletas.,,,,,
,010.000.1972.00,Eritromicina suspensión oral,Cada 5 ml contienen: Estearato o etilsuccinato o estolato de eritromicina equivalente a 250 mg. de eritromicina. Envase con polvo para 100 ml y dosificador.,,,,,
,010.000.1903.00,Trimetoprima- sulfametoxazol comprimido o tableta,Cada comprimido o tableta contiene: Trimetoprima 80 mg. y Sulfametoxazol 400 mg. Envase con 20 comprimidos o tabletas.,,,,,
,010.000.1904.00,Trimetoprima- sulfametoxazol suspensión oral,Cada 5 ml contienen: Trimetoprima 40 mg. Sulfametoxazol 200 mg. Envase con 120 ml y dosificador.,,,,,
,010.000.2144.00,Loratadina tableta o gragea,Cada tableta o gragea contiene: Loratadina 10 mg. Envase con 20 tabletas o grageas.,,,,,
,010.000.0611.00,Epinefrina solución inyectable,Cada ampolleta contiene: Epinefrina 1 mg. (1:1 000) Envase con 50 ampolletas con 1 ml.,,,,,
,010.000.0464.00,Cromoglicato de sodio suspensión aerosol,Cada inhalador contienen: Cromoglicato disódico 560 mg. Envase con espaciador para 112 dosis de 5 mg.,,,,,
,010.000.2141.00,Betametasona solución inyectable,Cada ampolleta o frasco ámpula contiene: Fosfato sódico de betametasona 5.3 mg. equivalente a 4 mg. de betametasona. Envase con un frasco ámpula o una ampolleta con 1 ml.,,,,,
,010.000.0426.00,Aminofilina solución inyectable,Cada ampolleta contiene: Aminofilina 250 mg. Envase con 5 ampolletas de 10 ml.,,,,,
,010.000.0477.00,"Dipropionato de beclometasona, suspensión en aerosol",Cada inhalador contiene: Dipropionato de beclometasona 10 mg. Envase con inhalador con 200 dosis de 50 ug.,,,,,
,010.000.2508.00,"Dipropionato de beclometasona, suspensión en aerosol",Cada inhalador contiene: Dipropionato de beclometasona 50 mg. Envase con inhalador con 200 dosis de 250 μg..,,,,,
,010.000.0429.00,Salbutamol suspensión en aerosol,Cada inhalador contiene: Salbutamol 20 mg. o Sulfato de salbutamol equivalente a 20 mg. de salbutamol Envase con inhalador con 200 dosis de 100 μg.,,,,,
,010.000.0431.00,Salbutamol jarabe,Cada 5 ml contienen: Sulfato de salbutamol equivalente a 2 mg. de salbutamol Envase con 60 ml.,,,,,
,010.000.0437.00,Teofilina comprimido o tableta o cápsula de liberación prolongada,"Cada comprimido, tableta o cápsula contiene: Teofilina anhidra 100 mg. Envase con 20 comprimidos o tabletas o cápsulas de liberación prolongada.",,,,,
,010.000.0439.00,Salbutamol solución para nebulizador,"Cada 100 ml contienen: Sulfato de salbutamol
0.5 g Envase con 10 ml.",,,,,
,010.000.2162.00,Ipratropio suspensión en aerosol,Cada g contiene: Bromuro de ipratropio 0.286 mg. (20 µg por nebulización) Envase con 15 ml (21.0 g) como aerosol.,,,,,
,010.000.2188.00,Ipratropio-salbutamol solución,Cada ampolleta contiene: Bromuro de ipratropio monohidratado equivalente a 0.500 mg. de bromuro de ipratropio. Sulfato de salbutamol equivalente a 2.500 mg. de salbutamol. Envase con 10 ampolletas de 2.5 ml.,,,,,
,010.000.2190.00,Ipratropio-salbutamol suspensión en aerosol,"Cada g contiene: Bromuro de ipratropio monohidratado equivalente a 0.286 mg. de ipratropio. Sulfato de salbutamol equivalente a
1.423 mg. de salbutamol. Envase con un frasco presurizado con 14 g sin espaciador.",,,,,
,010.000.4330.00,Montelukast comprimido recubierto,Cada comprimido contiene: Montelukast sódico equivalente a 10 mg. de montelukast Envase con 30 comprimidos.,,,,,
,010.000.2162.01,Ipratropio suspensión en aerosol,Cada g contiene: Bromuro de ipratropio 0.374 mg. (20 µg por nebulización) Envase con 10 ml (11.22 g) como aerosol.,,,,,
,010.000.4329.00,Montelukast comprimido masticable,Cada comprimido contiene: Montelukast sódico equivalente a 5 mg. de montelukast Envase con 30 comprimidos.,,,,,
,010.000.4335.02,Montelukast granulado,Cada sobre contiene: Montelukast sódico equivalente a 4 mg. de montelukast Envase con 30 sobres,,,,,
,010.000.0443.00,"Salmeterol, fluticasona suspensión en aerosol",Cada gramo contiene: Xinafoato de salmeterol equivalente a 0.33 mg. de salmeterol Propionato de fluticasona 0.67 mg. Envase con 120 dosis y dispositivo inhalador.,,,,,
,010.000.2162.01,Ipratropio suspensión en aerosol,Cada g contiene: Bromuro de ipratropio 0.374 mg. (20 µg por nebulización) Envase con 10 ml (11.22 g) como aerosol.,,,,,
,010.000.4329.00,Montelukast comprimido masticable,Cada comprimido contiene: Montelukast sódico equivalente a 5 mg. de montelukast Envase con 30 comprimidos.,,,,,
,010.000.4335.02,Montelukast granulado,Cada sobre contiene: Montelukast sódico equivalente a 4 mg. de montelukast Envase con 30 sobres,,,,,
,010.000.0443.00,"Salmeterol, fluticasona suspensión en aerosol",Cada gramo contiene: Xinafoato de salmeterol equivalente a 0.33 mg. de salmeterol Propionato de fluticasona 0.67 mg. Envase con 120 dosis y dispositivo inhalador.,,,,,
,010.000.2403.00,Estreptomicina solución inyectable,El frasco ámpula con polvo contiene: Sulfato de estreptomicina equivalente a 1 g de estreptomicina. Envase con un frasco ámpula y diluyente con 2 ml.,,,,,
,010.000.2405.00,Etambutol tableta,Cada tabletas contiene: Clorhidrato de etambutol 400 mg. Envase con 50 tabletas.,,,,,
,010.000.2404.00,Isoniazida tableta,Cada tableta contiene: Isoniazida: 100 mg. Envase con 200 tabletas.,,,,,
,010.000.2417.00,Isoniazida y rifampicina tableta recubierta,Cada tableta recubierta contiene: Isoniazida 400 mg. Rifampicina 300 mg. Envase con 90 tabletas recubiertas.,,,,,
,010.000.2418.00,"Isoniazida, rifampicina, pirazinamida, etambutol tableta",Cada tableta contiene: Isoniazida 75 mg. Rifampicina 150 mg. Pirazinamida 400 mg. Clorhidrato de etambutol 300 mg. Envase con 240 tabletas.,,,,,
,010.000.2413.00,Pirazinamida tableta,Cada tableta contiene: Pirazinamida 500 mg. Envase con 50 tabletas.,,,,,
,010.000.2409.00,"Rifampicina cápsula, comprimido o tableta recubierta.","Cada cápsula, comprimido o tableta recubierta contiene: Rifampicina 300 mg. Envase con 1000 cápsulas, comprimidos o tabletas recubiertas.",,,,,
,010.000.2410.00,Rifampicina suspensión oral,Cada 5 ml contienen: Rifampicina 100 mg. Envase con 120 ml y dosificador.,,,,,
,010.000.2413.00,Pirazinamida tableta,Cada tableta contiene: Pirazinamida 500 mg. Envase con 50 tabletas.,,,,,
,010.000.1242.00,Metoclopramida tableta,Cada tableta contiene: Clorhidrato de metoclopramida 10 mg. Envase con 20 tabletas.,,,,,
,,,,,,,,
,,,,,,,,
,010.000.1233.00,Ranitidina gragea o tableta,Cada gragea o tableta contiene: Clorhidrato de ranitidina equivalente a 150 mg. de ranitidina. Envase con 20 grageas o tabletas.,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,010.000.5186.00,Pantoprazol o rabeprazol u omeprazol tableta o gragea o cápsula,Cada tableta o gragea o cápsula contiene: Pantoprazol 40 mg. o Rabeprazol sódico 20 mg. u Omeprazol 20 mg. Envase con 7 tabletas o grageas o cápsulas,,,,,
,,,,,,,,
,010.000.5186.01,Pantoprazol o rabeprazol u omeprazol tableta o gragea o cápsula,Cada tableta o gragea o cápsula contiene: Pantoprazol 40 mg. o Rabeprazol sódico 20 mg. u Omeprazol 20 mg. Envase con 14 tabletas o grageas o cápsulas,,,,,
,,,,,,,,
,,,,,,,,
,010.000.5186.02,Pantoprazol o rabeprazol u omeprazol tableta o gragea o cápsula,Cada tableta o gragea o cápsula contiene: Pantoprazol 40 mg. o Rabeprazol sódico 20 mg. u Omeprazol 20 mg. Envase con 28 tabletas o grageas o cápsulas,,,,,
,,,,,,,,
,010.000.1956.00,Amikacina solución inyectable,Cada ampolleta o frasco ámpula contiene: Sulfato de amikacina equivalente a 500 mg. de amikacina. Envase con 1 ampolleta o frasco ámpula con 2 ml.,,,,,
,,,,,,,,
,,,,,,,,
,010.000.1956.01,Amikacina solución inyectable,Cada ampolleta o frasco ámpula contiene: Sulfato de amikacina equivalente a 500 mg. de amikacina. Envase con 2 ampolletas o frasco ámpula con 2 ml.,,,,,
,,,,,,,,
,,,,,,,,
,010.000.1951.00,Kanamicina solución inyectable,Cada frasco ámpula contiene: Sulfato de kanamicina 1 g Envase con un frasco ámpula.,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,010.000.0525.00,Fenitoína tableta o cápsula,Cada tableta o cápsula contiene: Fenitoína sódica 100 mg. Envase con 50 tabletas o cápsulas.,,,,,
,,,,,,,,
,,,,,,,,
,010.000.5232.00,Piridoxina tableta,Cada tableta contiene: Piridoxina 300 mg. Envase con 10 tabletas.,,,,,
,,,,,,,,
,010.000.1007.00,Levotiroxina tableta,Cada tableta contiene: Levotiroxina sódica equivalente a 100 μg de levotiroxina sódica anhidra. Envase con 100 tabletas.,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,010.000.2403.00,Estreptomicina solución inyectable,El frasco ámpula con polvo contiene: Sulfato de estreptomicina equivalente a 1 g de estreptomicina. Envase con un frasco ámpula y diluyente con 2 ml.,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,010.000.4299.00,Levofloxacino tableta,Cada tableta contiene: Levofloxacino hemihidratado equivalente a 500 mg. de levofloxacino. Envase con 7 tabletas.,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,010.000.4261.02,Ofloxacina tableta,Cada tableta contiene: Ofloxacina 400 mg. Envase con 12 tabletas.,,,,,
,,,,,,,,
,010.000.0813.00,Hidrocortisona crema,Cada g contiene: 17 Butirato de hidrocortisona 1 mg. Envase con 15 g.,,,,,
,010.000.0831.00,Alantoina y alquitrán de hulla suspensión dérmica,Cada ml contiene: Alantoína 20.0 mg. Alquitrán de hulla 9.4 mg. Envase con 120 ml.,,,,,
